d_3p_del,d_5p_del,d_gene,count
12,3,IGHD3-3*02,3
3,5,IGHD3-3*02,8
7,0,IGHD4-23*01,26
3,4,IGHD2-2*03,81
0,9,IGHD6-13*01,31
14,7,IGHD2-8*02,1
3,7,IGHD2-15*01,33
13,7,IGHD3/OR15-3b*01,11
10,5,IGHD3-22*01,16
0,21,IGHD2-21*02,2
4,0,IGHD5-5*01,177
19,1,IGHD3-10*02,1
12,2,IGHD3-10*01,71
7,3,IGHD4/OR15-4b*01,4
1,9,IGHD1-14*01,3
6,17,IGHD3-10*02,1
21,9,IGHD3-16*02,3
3,4,IGHD5/OR15-5b*01,8
8,4,IGHD5-24*01,4
2,1,IGHD2-21*02,12
2,10,IGHD3/OR15-3b*01,2
17,0,IGHD3-10*01,3
22,0,IGHD3-16*02,3
5,20,IGHD3-16*02,1
0,22,IGHD3/OR15-3b*01,1
3,7,IGHD1-7*01,1
11,5,IGHD3-22*01,12
0,16,IGHD3-9*01,4
5,3,IGHD4-23*01,13
1,21,IGHD2-2*02,2
6,14,IGHD3-22*01,2
5,15,IGHD3-10*02,18
8,0,IGHD4/OR15-4b*01,9
1,4,IGHD2-21*02,20
1,2,IGHD1-14*01,1
5,3,IGHD2-2*03,23
20,5,IGHD3/OR15-3b*01,1
15,1,IGHD2-2*03,2
11,0,IGHD3-10*02,3
9,7,IGHD2-2*03,8
2,4,IGHD6-13*01,87
5,5,IGHD3/OR15-3b*01,3
3,2,IGHD3-10*01,78
1,9,IGHD1/OR15-1b*01,2
1,3,IGHD5-5*01,46
0,21,IGHD2/OR15-2b*01,4
7,2,IGHD3-10*01,45
1,0,IGHD4-23*01,42
0,5,IGHD3-3*01,19
8,10,IGHD2-2*03,9
15,0,IGHD2-8*02,8
9,0,IGHD1/OR15-1b*01,2
12,0,IGHD3-10*01,117
9,0,IGHD2-2*03,7
13,0,IGHD2-2*02,2
6,1,IGHD3-9*01,40
11,9,IGHD3-10*02,14
0,3,IGHD1-7*01,21
12,0,IGHD2-8*02,1
1,1,IGHD3-3*01,19
12,4,IGHD3-3*02,1
5,0,IGHD3-3*02,2
6,2,IGHD1-26*01,17
9,2,IGHD3/OR15-3b*01,5
3,4,IGHD7-27*01,9
2,0,IGHD6-19*01,150
3,6,IGHD1-26*01,76
10,12,IGHD3-22*01,3
5,6,IGHD2/OR15-2b*01,2
3,2,IGHD3-16*02,3
3,28,IGHD3-16*02,1
11,0,IGHD1-26*01,5
13,6,IGHD2-8*02,3
1,4,IGHD6-25*01,3
8,7,IGHD5-12*01,5
2,17,IGHD2-2*03,8
9,1,IGHD2-2*03,23
1,8,IGHD6-6*01,4
16,6,IGHD3-10*02,1
1,18,IGHD3/OR15-3b*01,4
1,8,IGHD2-8*01,1
16,0,IGHD5/OR15-5b*01,3
12,13,IGHD3-16*02,23
2,25,IGHD3-16*01,3
0,7,IGHD2-21*01,5
6,1,IGHD3-22*01,118
0,13,IGHD1-20*01,3
23,1,IGHD3-16*02,4
7,8,IGHD3-10*02,2
4,8,IGHD2-21*02,30
19,0,IGHD2-2*03,2
4,11,IGHD5/OR15-5b*01,1
15,10,IGHD2-8*01,2
6,3,IGHD4-23*01,5
1,10,IGHD1/OR15-1b*01,2
8,16,IGHD3-3*02,5
2,2,IGHD6-19*01,90
6,4,IGHD3-16*01,4
0,1,IGHD7-27*01,59
2,4,IGHD6-6*01,9
3,5,IGHD3-3*01,8
7,9,IGHD5-12*01,1
21,3,IGHD3-9*01,1
6,5,IGHD5-24*01,14
7,13,IGHD3/OR15-3b*01,4
10,2,IGHD3-22*01,110
3,2,IGHD6-13*01,150
8,7,IGHD2/OR15-2b*01,1
14,0,IGHD4/OR15-4b*01,1
0,5,IGHD2-21*01,4
16,2,IGHD2-21*02,3
5,10,IGHD6-6*01,2
8,17,IGHD3/OR15-3b*01,2
1,6,IGHD2/OR15-2b*01,11
9,1,IGHD3/OR15-3b*01,11
12,7,IGHD3-10*01,86
12,4,IGHD2-8*01,1
3,3,IGHD4/OR15-4b*01,6
10,3,IGHD3-22*01,56
2,1,IGHD1-26*01,37
5,7,IGHD3-9*01,65
5,0,IGHD5-24*01,18
9,4,IGHD3-3*02,4
1,2,IGHD7-27*01,36
10,0,IGHD2-2*02,17
17,13,IGHD3-16*02,3
17,11,IGHD3-16*02,10
9,6,IGHD2-15*01,23
1,17,IGHD2-8*02,2
6,18,IGHD2-8*02,1
5,1,IGHD6-6*01,6
7,3,IGHD4-23*01,25
4,20,IGHD2/OR15-2b*01,1
14,0,IGHD3-3*02,5
4,9,IGHD4-23*01,2
5,6,IGHD3-16*02,6
2,8,IGHD2-21*02,10
5,20,IGHD3-16*01,1
3,2,IGHD6-25*01,4
13,9,IGHD2-8*02,1
3,1,IGHD3-10*01,285
0,7,IGHD6-13*01,147
2,1,IGHD5/OR15-5b*01,39
2,13,IGHD3-9*01,2
5,2,IGHD3-9*01,30
5,12,IGHD3-9*01,8
2,20,IGHD2-2*02,2
9,2,IGHD3-10*01,233
7,1,IGHD3-10*01,73
12,4,IGHD5/OR15-5b*01,4
3,12,IGHD2-8*01,2
4,4,IGHD4-23*01,11
8,0,IGHD3/OR15-3b*01,10
7,2,IGHD4/OR15-4b*01,2
2,1,IGHD3-10*02,4
5,0,IGHD2-2*02,35
23,0,IGHD3-9*01,3
7,9,IGHD3-10*02,2
6,4,IGHD6-25*01,2
0,8,IGHD5-12*01,25
13,2,IGHD3-9*01,18
25,2,IGHD3/OR15-3b*01,1
4,14,IGHD3/OR15-3b*01,5
8,6,IGHD2-15*01,9
5,8,IGHD4-4*01,1
20,1,IGHD3-16*02,3
16,1,IGHD2-8*01,2
2,2,IGHD3-22*01,33
3,2,IGHD7-27*01,2
2,9,IGHD2-2*03,11
0,0,IGHD2-21*01,7
6,13,IGHD2-8*02,4
1,20,IGHD2/OR15-2b*01,1
5,4,IGHD1-1*01,11
11,7,IGHD3-10*02,9
3,17,IGHD2-2*03,4
10,1,IGHD3-3*01,60
2,15,IGHD5/OR15-5b*01,7
13,4,IGHD3/OR15-3b*01,2
8,9,IGHD3/OR15-3b*01,11
9,3,IGHD3-3*02,5
10,0,IGHD5/OR15-5b*01,4
12,1,IGHD2/OR15-2b*01,7
4,11,IGHD6-25*01,4
2,8,IGHD2-2*03,25
3,5,IGHD5-24*01,14
7,9,IGHD1-26*01,2
12,10,IGHD2-2*03,20
7,4,IGHD5-24*01,1
5,3,IGHD2-8*01,2
2,17,IGHD3-9*01,1
11,0,IGHD3-3*02,2
10,7,IGHD2-8*01,4
2,17,IGHD3-16*01,7
16,3,IGHD3-3*01,7
20,0,IGHD3-9*01,2
5,14,IGHD2/OR15-2b*01,1
3,8,IGHD5/OR15-5b*01,3
0,14,IGHD2-21*01,4
10,8,IGHD3-10*01,104
3,8,IGHD3-9*01,11
10,2,IGHD3-9*01,65
6,8,IGHD3-22*01,16
7,0,IGHD6-13*01,9
12,9,IGHD2-2*03,2
2,14,IGHD3-16*01,1
5,7,IGHD6-19*01,15
23,3,IGHD3-22*01,1
6,1,IGHD4-23*01,21
0,9,IGHD6-19*01,71
8,5,IGHD6-13*01,1
2,8,IGHD3-16*01,1
7,0,IGHD3-22*01,100
3,9,IGHD6-13*01,13
4,0,IGHD6-19*01,106
6,1,IGHD2-2*03,142
0,3,IGHD2-2*03,23
3,3,IGHD5/OR15-5b*01,14
6,21,IGHD3-16*02,4
18,2,IGHD3-9*01,5
5,9,IGHD3-10*01,69
6,9,IGHD3-16*01,1
2,17,IGHD3-10*02,4
1,1,IGHD3-10*02,34
8,14,IGHD2-8*02,1
10,0,IGHD3-22*01,94
19,4,IGHD3-3*02,1
5,1,IGHD6-19*01,10
12,6,IGHD3-3*02,1
10,0,IGHD7-27*01,19
15,1,IGHD2-15*01,3
3,8,IGHD5-5*01,2
14,0,IGHD5/OR15-5b*01,3
5,16,IGHD2-8*02,2
6,2,IGHD3/OR15-3b*01,2
1,5,IGHD3-22*01,6
5,5,IGHD2-2*03,50
8,1,IGHD1-26*01,13
3,16,IGHD2-21*02,2
22,3,IGHD3-16*02,1
2,4,IGHD1/OR15-1b*01,2
22,9,IGHD3-16*02,1
7,2,IGHD2-8*02,3
9,0,IGHD3-3*01,63
23,4,IGHD3/OR15-3b*01,1
8,2,IGHD4-23*01,1
3,7,IGHD6-13*01,138
5,3,IGHD2/OR15-2b*01,2
5,8,IGHD1-26*01,37
8,10,IGHD3/OR15-3b*01,5
5,20,IGHD2/OR15-2b*01,4
17,5,IGHD3-16*02,3
9,0,IGHD1-1*01,11
13,13,IGHD2/OR15-2b*01,1
17,3,IGHD3-16*02,4
14,8,IGHD2-8*02,1
1,12,IGHD2-21*02,15
6,14,IGHD2-8*02,3
0,24,IGHD3-16*01,1
10,15,IGHD2-2*03,1
11,11,IGHD3-3*02,2
7,13,IGHD2-21*02,3
2,4,IGHD4-17*01,13
12,11,IGHD3-9*01,3
2,6,IGHD3/OR15-3b*01,13
5,2,IGHD4-17*01,16
1,3,IGHD3-10*02,1
8,2,IGHD3-9*01,18
5,13,IGHD2-21*01,1
0,0,IGHD1-1*01,47
8,1,IGHD2-8*01,1
2,0,IGHD5-12*01,41
4,11,IGHD3-16*02,2
2,7,IGHD3-3*01,4
5,7,IGHD3-3*02,2
17,0,IGHD2-8*02,4
1,4,IGHD5-24*01,9
5,11,IGHD2-21*02,2
5,13,IGHD2-15*01,10
17,5,IGHD3-10*01,1
7,0,IGHD2-21*02,47
11,3,IGHD2-8*02,1
5,9,IGHD5-5*01,2
2,19,IGHD2-2*03,2
2,6,IGHD3-9*01,21
2,3,IGHD4-17*01,51
11,6,IGHD2/OR15-2b*01,1
4,16,IGHD3-16*01,5
3,16,IGHD2-15*01,8
9,18,IGHD3-16*01,1
2,5,IGHD2-2*02,49
20,9,IGHD3-16*02,10
7,14,IGHD3/OR15-3b*01,9
0,7,IGHD4-17*01,24
4,7,IGHD6-13*01,31
0,12,IGHD1-14*01,3
9,3,IGHD6-19*01,3
4,8,IGHD5/OR15-5b*01,1
9,7,IGHD6-6*01,1
5,3,IGHD1-14*01,1
8,12,IGHD5/OR15-5b*01,3
3,25,IGHD3-16*02,1
1,13,IGHD2-8*02,5
10,5,IGHD5-12*01,3
7,9,IGHD2-21*02,16
0,3,IGHD1-14*01,1
8,5,IGHD3-10*02,5
3,18,IGHD2-2*02,1
2,2,IGHD6-13*01,48
4,8,IGHD2-2*03,6
22,6,IGHD3-3*02,2
9,5,IGHD6-19*01,1
6,1,IGHD2-21*02,23
0,8,IGHD1-26*01,45
8,17,IGHD3-16*02,32
7,1,IGHD4-23*01,42
8,12,IGHD2-2*03,3
6,10,IGHD2-21*01,3
13,2,IGHD3-3*01,9
4,5,IGHD6-13*01,7
4,9,IGHD6-6*01,1
19,3,IGHD3-16*02,2
2,10,IGHD6-19*01,23
17,7,IGHD3/OR15-3b*01,1
17,1,IGHD2-15*01,5
2,0,IGHD5/OR15-5b*01,10
8,1,IGHD3-3*02,2
7,12,IGHD3-10*02,18
4,8,IGHD2-21*01,3
5,16,IGHD2-15*01,4
5,4,IGHD2-15*01,18
0,7,IGHD2-2*02,29
5,6,IGHD5-12*01,14
7,3,IGHD5-12*01,1
1,23,IGHD2-8*02,1
16,2,IGHD3-22*01,4
6,7,IGHD3-16*02,28
6,13,IGHD3-16*02,9
22,2,IGHD3/OR15-3b*01,1
4,1,IGHD5-24*01,17
9,9,IGHD2-21*01,2
3,1,IGHD2-15*01,47
1,19,IGHD3-22*01,1
2,10,IGHD2-2*02,6
3,1,IGHD6-25*01,6
3,13,IGHD2-15*01,17
6,1,IGHD3-16*01,1
1,10,IGHD3/OR15-3b*01,1
4,9,IGHD3/OR15-3b*01,1
24,0,IGHD3-22*01,1
8,5,IGHD1-26*01,10
2,4,IGHD3-22*01,57
9,6,IGHD3-9*01,20
7,7,IGHD3-10*01,85
9,8,IGHD2-8*01,2
10,6,IGHD3-16*02,10
1,12,IGHD1-26*01,1
8,7,IGHD2-15*01,5
4,21,IGHD3-22*01,1
4,0,IGHD2-15*01,20
1,0,IGHD1-26*01,65
3,11,IGHD2-21*01,3
6,0,IGHD5/OR15-5b*01,7
13,1,IGHD4/OR15-4b*01,1
2,11,IGHD5/OR15-5b*01,2
5,17,IGHD3-16*02,16
5,23,IGHD3-16*02,2
8,3,IGHD1-14*01,3
0,16,IGHD3-16*01,4
8,2,IGHD5-12*01,34
12,9,IGHD3-9*01,7
10,5,IGHD2-21*02,3
2,19,IGHD2-15*01,1
6,1,IGHD1-26*01,59
13,5,IGHD2-8*02,3
6,3,IGHD4-4*01,6
8,8,IGHD5-12*01,20
4,12,IGHD2-8*02,4
14,1,IGHD2-8*01,12
0,10,IGHD4/OR15-4b*01,15
9,5,IGHD5-5*01,1
9,10,IGHD3-3*02,14
0,0,IGHD2-2*02,20
12,10,IGHD3/OR15-3b*01,7
5,4,IGHD5/OR15-5b*01,9
8,11,IGHD2/OR15-2b*01,4
1,12,IGHD3-10*02,12
9,4,IGHD3-10*01,91
5,14,IGHD2-21*01,1
2,5,IGHD2/OR15-2b*01,4
2,8,IGHD3-9*01,22
5,5,IGHD2-15*01,16
16,3,IGHD3-16*02,3
11,0,IGHD3-22*01,71
1,16,IGHD6-19*01,1
16,13,IGHD3-16*02,3
6,0,IGHD2-8*01,15
9,6,IGHD2-21*01,3
12,11,IGHD2-8*01,5
0,6,IGHD4/OR15-4b*01,3
0,11,IGHD5/OR15-5b*01,13
4,1,IGHD1-14*01,3
4,16,IGHD2-2*03,42
12,7,IGHD3-3*02,2
2,11,IGHD3-22*01,8
1,12,IGHD4/OR15-4b*01,1
2,0,IGHD2-2*01,19
16,2,IGHD2/OR15-2b*01,2
8,8,IGHD5-5*01,1
6,1,IGHD3/OR15-3b*01,39
5,3,IGHD6-25*01,2
0,9,IGHD2/OR15-2b*01,4
11,11,IGHD2-21*02,2
3,7,IGHD3-16*02,5
3,1,IGHD3-16*02,3
9,8,IGHD3-3*02,1
5,7,IGHD6-13*01,15
5,3,IGHD4-4*01,57
7,2,IGHD3-16*01,4
5,17,IGHD2/OR15-2b*01,8
11,13,IGHD3/OR15-3b*01,2
9,11,IGHD2-21*02,1
4,5,IGHD6-6*01,7
12,8,IGHD3-16*02,8
0,3,IGHD6-13*01,187
10,2,IGHD5-12*01,8
9,0,IGHD2-21*01,1
4,4,IGHD3-10*02,4
12,3,IGHD5-24*01,3
18,1,IGHD2/OR15-2b*01,6
9,0,IGHD6-25*01,3
16,3,IGHD3-22*01,6
3,12,IGHD2-21*01,4
9,3,IGHD6-6*01,1
17,4,IGHD3-3*01,1
7,23,IGHD3-16*02,1
9,8,IGHD3/OR15-3b*01,1
0,5,IGHD4-4*01,23
7,2,IGHD2-2*03,20
4,2,IGHD6-13*01,25
16,6,IGHD3-3*01,5
10,3,IGHD3-3*01,30
1,11,IGHD1-26*01,1
9,5,IGHD1-26*01,2
2,5,IGHD3-22*01,27
1,5,IGHD3-10*01,38
5,4,IGHD5-12*01,19
3,13,IGHD3-9*01,1
5,3,IGHD2-21*01,2
2,6,IGHD2-2*03,71
2,7,IGHD1/OR15-1b*01,2
13,5,IGHD3-10*02,7
12,4,IGHD2-2*03,6
0,1,IGHD3-3*01,22
1,21,IGHD2-21*02,1
0,1,IGHD6-13*01,139
3,8,IGHD2-21*02,6
3,4,IGHD4-4*01,5
16,3,IGHD3-10*01,1
7,2,IGHD3-22*01,36
1,13,IGHD3-10*02,8
6,7,IGHD5/OR15-5b*01,3
2,7,IGHD6-6*01,11
1,5,IGHD2-2*03,21
15,12,IGHD3-16*02,5
11,7,IGHD2-2*03,6
0,22,IGHD2-21*02,1
3,10,IGHD2-21*01,2
18,7,IGHD3-16*02,5
0,1,IGHD3/OR15-3b*01,4
2,1,IGHD5-24*01,26
12,11,IGHD2-2*03,4
11,2,IGHD3-10*01,40
4,4,IGHD1-26*01,12
7,2,IGHD3-3*01,16
7,5,IGHD5-24*01,4
1,17,IGHD3/OR15-3b*01,2
3,12,IGHD5/OR15-5b*01,1
10,8,IGHD3-16*02,4
17,4,IGHD2-2*03,1
7,2,IGHD6-13*01,33
16,0,IGHD3-10*01,9
9,7,IGHD3-3*02,6
3,9,IGHD2-15*01,19
12,3,IGHD3-10*01,167
0,5,IGHD5-24*01,15
8,7,IGHD6-13*01,2
3,7,IGHD3-3*02,8
22,1,IGHD3-9*01,1
7,1,IGHD1-26*01,95
8,0,IGHD3-9*01,48
11,4,IGHD2-2*03,14
3,4,IGHD1-7*01,1
8,14,IGHD3/OR15-3b*01,17
5,3,IGHD3-16*02,12
4,13,IGHD2/OR15-2b*01,1
3,7,IGHD6-25*01,11
3,7,IGHD5/OR15-5b*01,7
1,12,IGHD5-24*01,4
10,15,IGHD2-8*02,1
2,13,IGHD1-26*01,1
4,6,IGHD2-21*01,3
9,2,IGHD5-24*01,7
6,3,IGHD5-5*01,2
19,1,IGHD2-21*02,3
2,20,IGHD3-16*01,1
5,4,IGHD2-21*01,5
4,11,IGHD6-19*01,2
4,4,IGHD2-15*01,17
8,1,IGHD3-10*01,99
4,8,IGHD2-15*01,30
1,3,IGHD2-8*02,1
12,2,IGHD3-3*01,21
6,6,IGHD1-26*01,27
9,10,IGHD3-16*02,6
9,0,IGHD3-16*02,3
11,4,IGHD3-3*01,4
2,8,IGHD1-20*01,4
9,20,IGHD3-16*02,1
5,10,IGHD3-22*01,29
2,23,IGHD2/OR15-2b*01,1
2,8,IGHD3-22*01,30
2,15,IGHD3-16*01,5
19,2,IGHD3-22*01,2
10,11,IGHD2-2*03,13
1,7,IGHD7-27*01,1
11,7,IGHD3/OR15-3b*01,7
5,6,IGHD6-13*01,24
7,0,IGHD6-6*01,18
9,11,IGHD2/OR15-2b*01,1
6,0,IGHD4-23*01,21
14,4,IGHD3-9*01,6
5,17,IGHD3-3*02,2
9,0,IGHD3-9*01,90
2,10,IGHD6-13*01,6
14,6,IGHD3-10*02,7
7,13,IGHD3-9*01,7
10,1,IGHD1-1*01,1
3,2,IGHD3-3*01,12
9,7,IGHD2-21*01,6
10,6,IGHD3-10*01,124
6,9,IGHD2-8*02,5
6,18,IGHD2-21*01,1
12,5,IGHD3-22*01,17
1,1,IGHD2-8*02,10
12,4,IGHD3-22*01,6
5,2,IGHD5-24*01,53
23,3,IGHD3/OR15-3b*01,1
14,7,IGHD3-10*02,1
13,8,IGHD2/OR15-2b*01,1
8,3,IGHD4-23*01,3
15,1,IGHD3-9*01,9
3,9,IGHD5-12*01,13
3,2,IGHD1-26*01,93
4,2,IGHD4-17*01,15
5,3,IGHD3-9*01,16
10,10,IGHD3/OR15-3b*01,9
3,0,IGHD1-7*01,1
0,0,IGHD4/OR15-4b*01,10
7,19,IGHD3-16*01,4
11,8,IGHD3-10*01,46
7,12,IGHD2-8*01,2
8,1,IGHD4-23*01,2
5,3,IGHD3-3*02,1
0,25,IGHD3-16*01,10
16,10,IGHD3-22*01,1
6,7,IGHD3-3*02,10
8,2,IGHD6-13*01,1
9,0,IGHD2/OR15-2b*01,2
11,11,IGHD2-8*02,2
8,2,IGHD3-3*01,39
6,2,IGHD3-22*01,59
5,3,IGHD5/OR15-5b*01,5
0,5,IGHD5-5*01,17
2,6,IGHD3-3*01,12
3,12,IGHD3-3*02,17
4,2,IGHD1-14*01,22
0,1,IGHD6-6*01,6
1,9,IGHD2-8*01,1
9,7,IGHD5/OR15-5b*01,2
8,0,IGHD2-2*02,7
11,12,IGHD2-2*03,4
5,5,IGHD4-17*01,12
2,8,IGHD3-10*01,31
11,8,IGHD3-16*02,2
11,18,IGHD3-16*02,15
8,10,IGHD2-8*02,7
6,8,IGHD3-10*01,60
2,10,IGHD3-22*01,26
7,2,IGHD4-23*01,11
22,6,IGHD3-16*02,2
22,10,IGHD3-16*02,1
14,0,IGHD2-2*03,2
10,1,IGHD3-10*02,6
5,1,IGHD5-5*01,8
1,8,IGHD4-23*01,5
28,0,IGHD2-8*02,1
8,10,IGHD3-10*02,12
5,15,IGHD3-16*01,10
1,7,IGHD2-21*01,5
2,9,IGHD6-19*01,20
4,7,IGHD2-8*02,2
9,13,IGHD3-10*02,9
7,6,IGHD6-19*01,13
4,5,IGHD2-2*03,46
13,8,IGHD3-10*01,31
23,2,IGHD3-3*02,1
0,2,IGHD1-26*01,50
7,1,IGHD2-8*01,12
1,3,IGHD1-1*01,10
2,18,IGHD3-22*01,1
4,17,IGHD3/OR15-3b*01,1
7,1,IGHD6-19*01,9
16,1,IGHD3-22*01,10
3,1,IGHD5-24*01,23
7,0,IGHD5-12*01,7
3,1,IGHD2-8*01,10
5,1,IGHD3/OR15-3b*01,3
9,5,IGHD4-23*01,1
11,8,IGHD3-22*01,3
5,1,IGHD6-25*01,3
1,4,IGHD2/OR15-2b*01,7
13,5,IGHD2-8*01,1
6,5,IGHD3-22*01,41
2,2,IGHD4/OR15-4b*01,22
5,10,IGHD3-9*01,27
1,1,IGHD2-21*01,16
3,0,IGHD3-3*01,28
9,8,IGHD3-16*02,2
9,6,IGHD3-16*02,15
10,11,IGHD3-3*02,23
4,11,IGHD3-10*02,29
16,8,IGHD3-16*02,1
4,2,IGHD6-6*01,15
2,11,IGHD6-19*01,20
16,8,IGHD3-22*01,2
7,0,IGHD4/OR15-4b*01,11
0,9,IGHD1-26*01,18
3,0,IGHD1-1*01,9
13,0,IGHD5-24*01,1
13,10,IGHD3-10*01,14
13,1,IGHD5/OR15-5b*01,4
8,20,IGHD3-16*01,2
17,3,IGHD2-8*01,2
6,4,IGHD2-8*01,6
20,4,IGHD3-9*01,3
8,15,IGHD3-16*01,8
12,7,IGHD2-8*01,2
1,3,IGHD1-26*01,29
8,8,IGHD2-15*01,12
8,0,IGHD6-6*01,1
19,0,IGHD3-9*01,6
19,0,IGHD5/OR15-5b*01,1
1,0,IGHD7-27*01,57
4,19,IGHD2/OR15-2b*01,2
1,5,IGHD2-8*01,8
8,22,IGHD3-16*01,3
4,0,IGHD3/OR15-3b*01,3
2,13,IGHD2-2*02,20
3,5,IGHD5-12*01,37
0,10,IGHD5-12*01,4
5,12,IGHD2-8*02,4
0,6,IGHD2-21*01,23
6,0,IGHD1-1*01,12
5,0,IGHD5/OR15-5b*01,18
7,1,IGHD3-16*01,2
19,4,IGHD3-16*02,2
0,0,IGHD5-12*01,72
7,13,IGHD3-16*01,4
4,8,IGHD2/OR15-2b*01,3
24,2,IGHD2/OR15-2b*01,12
1,6,IGHD3-10*01,77
2,5,IGHD2-21*02,3
8,12,IGHD2-21*01,1
16,0,IGHD2/OR15-2b*01,1
0,9,IGHD3-10*02,3
7,5,IGHD5-12*01,1
2,14,IGHD3-22*01,15
23,0,IGHD2-2*03,1
20,2,IGHD3-9*01,1
2,0,IGHD4/OR15-4b*01,11
10,0,IGHD3-9*01,111
3,6,IGHD1-14*01,2
14,3,IGHD3-22*01,12
10,10,IGHD3-9*01,5
1,6,IGHD5-24*01,6
3,0,IGHD2-21*02,6
5,5,IGHD3-22*01,19
14,6,IGHD2-2*03,3
8,4,IGHD1-14*01,1
8,4,IGHD2-2*03,5
9,1,IGHD3-10*02,8
0,19,IGHD3/OR15-3b*01,5
14,4,IGHD3-16*02,4
0,3,IGHD6-6*01,78
0,4,IGHD2-21*01,11
4,0,IGHD5-24*01,47
1,15,IGHD2-2*02,14
13,2,IGHD2-21*02,5
2,9,IGHD5-24*01,1
12,9,IGHD2-15*01,2
5,14,IGHD2-21*02,1
9,5,IGHD2-8*02,8
0,15,IGHD3-9*01,1
14,2,IGHD3-16*02,7
7,2,IGHD5-5*01,9
0,5,IGHD3-9*01,5
11,0,IGHD3-16*02,33
9,8,IGHD2/OR15-2b*01,3
4,10,IGHD2-15*01,9
8,3,IGHD2-2*03,2
6,1,IGHD3-3*01,49
2,6,IGHD2-21*02,9
4,10,IGHD3-10*02,9
6,0,IGHD6-6*01,13
13,11,IGHD2-8*02,10
12,1,IGHD2-21*02,1
0,12,IGHD6-6*01,19
22,4,IGHD3-16*02,2
1,7,IGHD5/OR15-5b*01,3
3,21,IGHD3/OR15-3b*01,3
1,3,IGHD2-21*02,3
1,21,IGHD3/OR15-3b*01,2
8,7,IGHD3-10*02,4
2,10,IGHD5-12*01,4
5,0,IGHD2-8*01,5
1,12,IGHD3/OR15-3b*01,3
13,6,IGHD2-15*01,1
10,2,IGHD5-24*01,7
1,14,IGHD3-9*01,7
15,7,IGHD2-8*02,1
1,0,IGHD3-9*01,15
0,20,IGHD3-22*01,4
7,17,IGHD2-8*02,1
7,8,IGHD3-9*01,4
10,5,IGHD6-6*01,1
13,9,IGHD3-16*02,17
13,6,IGHD3-3*01,11
5,16,IGHD3-16*01,5
10,0,IGHD3-10*02,12
6,1,IGHD2-8*02,11
6,5,IGHD4-4*01,1
10,9,IGHD3/OR15-3b*01,13
3,1,IGHD4-4*01,51
4,18,IGHD3-16*02,4
10,20,IGHD3-16*02,1
1,5,IGHD4/OR15-4b*01,2
8,4,IGHD3/OR15-3b*01,2
12,3,IGHD3-9*01,8
14,0,IGHD3-10*02,1
7,3,IGHD2-21*02,30
2,5,IGHD2-15*01,14
4,7,IGHD5-5*01,21
4,6,IGHD4-17*01,2
11,10,IGHD3-22*01,6
14,5,IGHD2-15*01,1
4,10,IGHD3/OR15-3b*01,5
6,2,IGHD4-4*01,8
9,6,IGHD2-21*02,20
16,6,IGHD3-16*02,14
16,0,IGHD3-16*02,4
1,0,IGHD3-10*02,2
23,0,IGHD3-3*02,2
9,8,IGHD3-10*01,46
3,2,IGHD6-6*01,8
16,2,IGHD2-15*01,1
4,6,IGHD4/OR15-4b*01,1
3,0,IGHD1-26*01,82
1,22,IGHD3-16*01,19
19,1,IGHD2-8*02,1
1,8,IGHD3-10*01,29
5,0,IGHD2/OR15-2b*01,3
3,1,IGHD4-17*01,62
7,6,IGHD2-8*02,5
6,12,IGHD3-3*02,2
14,0,IGHD5-24*01,1
4,8,IGHD1-26*01,4
0,6,IGHD3/OR15-3b*01,1
8,10,IGHD3-16*01,2
8,2,IGHD6-19*01,7
5,14,IGHD2-2*03,33
9,5,IGHD3-9*01,47
6,17,IGHD2/OR15-2b*01,1
6,2,IGHD5-5*01,28
12,11,IGHD3-16*02,8
9,10,IGHD3-10*01,91
4,8,IGHD3-10*01,46
4,11,IGHD3-3*02,9
22,2,IGHD2-21*02,1
2,16,IGHD2-2*02,2
8,13,IGHD3/OR15-3b*01,4
5,18,IGHD3-16*01,15
11,0,IGHD5/OR15-5b*01,21
13,10,IGHD2-8*02,16
13,14,IGHD3/OR15-3b*01,10
6,0,IGHD3-16*02,12
16,5,IGHD2-21*02,1
0,4,IGHD1-7*01,19
8,1,IGHD5-24*01,44
5,4,IGHD6-13*01,5
20,0,IGHD3-3*02,3
10,3,IGHD3-9*01,33
15,4,IGHD5/OR15-5b*01,1
10,3,IGHD5-12*01,9
17,3,IGHD3-9*01,9
17,5,IGHD3-9*01,2
2,0,IGHD1-7*01,13
2,20,IGHD3-22*01,1
7,8,IGHD2-8*01,1
9,9,IGHD3-10*01,45
6,11,IGHD2-2*03,45
3,13,IGHD3/OR15-3b*01,1
0,9,IGHD2-2*03,6
8,5,IGHD2-8*02,1
1,17,IGHD2-2*02,10
7,22,IGHD3-16*01,1
11,4,IGHD2-21*02,5
2,2,IGHD1/OR15-1b*01,2
14,2,IGHD2-15*01,4
3,2,IGHD6-19*01,136
0,9,IGHD4-23*01,9
11,1,IGHD4-23*01,11
7,5,IGHD2-2*03,35
12,2,IGHD2-21*02,13
1,4,IGHD5/OR15-5b*01,4
1,3,IGHD2-2*03,28
22,3,IGHD3-3*02,1
12,6,IGHD3-10*02,8
11,1,IGHD2-2*03,1
19,4,IGHD2-8*02,2
10,4,IGHD3/OR15-3b*01,8
11,7,IGHD2-21*02,16
0,14,IGHD3-10*02,40
