d_3p_del,d_5p_del,d_gene,count
19,0,IGHD3-9*01,2
9,6,IGHD1-26*01,1
7,5,IGHD5/OR15-5b*01,14
1,5,IGHD4-4*01,1
7,3,IGHD3-16*02,36
1,20,IGHD2/OR15-2b*01,2
4,12,IGHD2-15*01,4
4,2,IGHD7-27*01,1
20,1,IGHD3-3*01,9
0,5,IGHD4-23*01,28
0,9,IGHD5/OR15-5b*01,3
5,22,IGHD3-16*01,1
9,5,IGHD3-10*01,127
19,2,IGHD3-10*01,4
1,2,IGHD2-15*01,27
1,23,IGHD2/OR15-2b*01,1
14,1,IGHD3-10*01,14
11,12,IGHD3-16*02,9
5,3,IGHD4-23*01,5
4,10,IGHD5-12*01,1
3,0,IGHD1-1*01,6
6,10,IGHD6-13*01,1
3,3,IGHD3-9*01,27
6,0,IGHD2/OR15-2b*01,1
8,9,IGHD3-16*02,5
4,10,IGHD6-19*01,4
3,9,IGHD3/OR15-3b*01,4
0,16,IGHD5/OR15-5b*01,13
0,4,IGHD5/OR15-5b*01,12
9,3,IGHD6-19*01,1
16,7,IGHD2-2*03,9
0,9,IGHD3-10*01,45
5,9,IGHD5-12*01,42
4,7,IGHD2-21*02,12
7,0,IGHD3-22*01,53
16,0,IGHD3/OR15-3b*01,4
3,1,IGHD1-26*01,68
4,3,IGHD1-26*01,12
3,1,IGHD5-24*01,12
3,6,IGHD4-17*01,31
5,7,IGHD4-17*01,1
15,3,IGHD3-16*02,3
1,4,IGHD2-15*01,49
7,0,IGHD3-16*02,8
12,5,IGHD3-10*01,85
2,10,IGHD5-24*01,7
11,2,IGHD3-3*01,40
0,14,IGHD2-21*01,3
14,10,IGHD2-8*01,5
0,14,IGHD2-15*01,98
9,8,IGHD2-15*01,2
2,2,IGHD1/OR15-1b*01,1
3,3,IGHD4-23*01,20
6,13,IGHD3-3*02,12
0,16,IGHD3-3*02,21
16,3,IGHD3-10*01,2
1,3,IGHD2-2*02,15
1,3,IGHD6-6*01,41
3,6,IGHD5/OR15-5b*01,6
14,11,IGHD3/OR15-3b*01,2
19,6,IGHD3-3*01,11
8,0,IGHD3-22*01,158
6,5,IGHD2-21*01,8
4,1,IGHD5-24*01,10
0,2,IGHD2-8*01,1
3,12,IGHD2-21*01,2
14,10,IGHD3-10*01,39
2,9,IGHD2-2*02,8
0,1,IGHD1/OR15-1b*01,4
8,0,IGHD3-16*02,13
2,1,IGHD2-15*01,16
7,2,IGHD3-9*01,42
9,8,IGHD3-10*01,32
12,14,IGHD3/OR15-3b*01,16
6,13,IGHD3-9*01,5
2,15,IGHD3-3*02,9
0,0,IGHD2-8*01,2
13,12,IGHD3-9*01,1
13,11,IGHD2-8*02,6
7,6,IGHD6-13*01,13
3,7,IGHD3-16*02,6
12,0,IGHD5/OR15-5b*01,8
3,0,IGHD2-2*02,35
10,14,IGHD3-22*01,1
5,5,IGHD1/OR15-1b*01,3
8,7,IGHD1-14*01,1
2,3,IGHD3-3*01,2
5,3,IGHD2-15*01,9
0,2,IGHD2-21*01,12
14,8,IGHD2-21*02,2
9,12,IGHD2-21*01,1
4,4,IGHD3-10*01,34
6,0,IGHD4/OR15-4b*01,7
12,6,IGHD3-9*01,10
0,13,IGHD1-14*01,2
13,3,IGHD3-9*01,4
8,2,IGHD3-10*01,57
6,9,IGHD3-10*01,59
0,11,IGHD1-26*01,4
3,4,IGHD3-10*01,76
4,6,IGHD2-8*02,1
1,7,IGHD5-24*01,4
13,7,IGHD2-21*02,8
1,11,IGHD3-10*02,16
9,9,IGHD3-10*01,76
2,8,IGHD6-19*01,47
5,2,IGHD3/OR15-3b*01,1
16,8,IGHD3-22*01,3
4,3,IGHD2-21*01,1
3,6,IGHD3-9*01,43
13,11,IGHD3-16*02,14
4,7,IGHD6-19*01,48
5,3,IGHD1-1*01,7
4,12,IGHD3-16*02,1
3,6,IGHD2-8*02,1
7,0,IGHD5-12*01,1
14,9,IGHD3-10*01,13
5,9,IGHD2-2*03,4
0,9,IGHD3-22*01,32
3,1,IGHD4-4*01,20
9,11,IGHD2-15*01,8
1,6,IGHD5-24*01,5
1,2,IGHD1-26*01,7
8,6,IGHD3-3*02,1
3,5,IGHD2-2*03,108
10,11,IGHD3-22*01,5
7,5,IGHD3-22*01,14
13,10,IGHD2-8*01,1
14,1,IGHD2-15*01,3
2,7,IGHD6-13*01,117
13,0,IGHD3-22*01,11
4,11,IGHD2-2*03,16
0,11,IGHD6-6*01,21
3,5,IGHD5-5*01,23
7,8,IGHD5/OR15-5b*01,1
4,11,IGHD6-6*01,2
1,1,IGHD2-2*03,13
10,11,IGHD3-9*01,10
2,2,IGHD3-16*02,1
16,5,IGHD2-2*03,9
12,7,IGHD2-15*01,1
2,10,IGHD3-3*02,2
1,1,IGHD6-6*01,4
1,0,IGHD3-16*02,3
15,6,IGHD3/OR15-3b*01,4
3,6,IGHD3-16*02,7
3,5,IGHD5/OR15-5b*01,19
5,7,IGHD3-3*01,65
5,0,IGHD6-25*01,5
13,1,IGHD3-3*02,1
7,5,IGHD2-2*03,46
9,2,IGHD3-3*01,10
12,10,IGHD2-8*01,6
7,6,IGHD3-3*02,4
9,0,IGHD2-15*01,4
1,5,IGHD1/OR15-1b*01,8
2,2,IGHD2-8*01,1
2,1,IGHD1-26*01,34
16,3,IGHD3-16*02,2
5,15,IGHD2/OR15-2b*01,5
6,19,IGHD3/OR15-3b*01,1
15,4,IGHD3-10*01,13
0,10,IGHD6-13*01,50
23,4,IGHD3-16*02,1
14,11,IGHD3-10*02,2
1,25,IGHD3-16*01,1
4,12,IGHD5/OR15-5b*01,1
16,6,IGHD3-9*01,6
0,3,IGHD1-7*01,21
9,4,IGHD2/OR15-2b*01,1
